file_id,year,found_terms,fragment
1800_Brug_Wall_05,1800,['gasette'],groote schiefeest gisteren en heden binnen de stadt Thourhout gehouden ziet den inhout der zelve in de XV Gasette van Gend van den 19 februarij lestleden en die voorseker de luijsterlijckste geweest is van alle de schietfeesten
1800_Brug_Wall_05,1800,['gasette'],333 Op den 18 junij heeft men in de XLIX gasette vernomen hoe Zijne Majesteijt den keijser hoe langer hoe meer oogblijkelijk in kragten afmat dat ZM
1800_Brug_Wall_05,1800,['gasette'],335 Op den 22 junij heeft men in de L gasette vernomen eene zeer stricte ordonantie van ZM
1800_Brug_Wall_05,1800,['gasette'],338 Op den 25 junij heeft men in de LI gasette vernomen de vier aenbelangende pointen die ter beraetslaeginge door ZM
1800_Brug_Wall_05,1800,['gasette'],Toestant des keijsers Op den 6 julij heeft men in de LIV gasette vernomen hoe de gesontheijdsgesteltenisse van ZM
1800_Brug_Wall_05,1800,"['courant', 'gasette']",voor f 4650 en de tweede voor f 1350 courant en breeder volgens dannonce zooals in de L Gasette van Gend van den 22 junij kan gesien worden
1800_Brug_Wall_05,1800,['gasette'],Op den 13 julij heeft men in de LVI gasette vernomen dat de omstandighedenvan de siekte des keijsers nog niet gebetert zijn welcke ook aen dongeregeltheijd van t
1800_Brug_Wall_05,1800,['gasette'],369 Op den 16 julij heeft men in de LVII gasette vernomen dat het in t begin deser maendt junij met de gesontheijdsgesteltenis van ZM
1800_Brug_Wall_05,1800,['gasette'],van de groote schietfeest gisteren en heden binnen Dixmude gehouden ziet den inhout der zelve in de XXIII Gasette van Gend van den 19 maerte 1789 die zeer luijsterlijk geweest heeft
1800_Brug_Wall_05,1800,['gasette'],Heden den 20 julij heeft men in de LVIII gasette vernomen dat het met de gesontheijd van ZM
1800_Brug_Wall_05,1800,['gasette'],Op den 23 julij heeft men in de LIX Gasette van Gend vernomen dat de beternis des keijsers sedert eenige daegen blijft voortdueren maer dat men nog altijdt
1800_Brug_Wall_05,1800,['gasette'],volks de cocarde der zelve op zijnen hoedt heeft geplaest en meer andere zeer aenbelangende omstandigheden in die gasette te lesen die voorseker voor t naegeslacht tot duijterste verwondering zullen strecken
1800_Brug_Wall_05,1800,['gasette'],Heden heeft men in de LX gasette vernomen dat de gesontheijdtsgesteltenis des keijsers bij aenhoudentheijd goede hope geeft
1800_Brug_Wall_05,1800,['gasette'],385 Op den 30 julij heeft men in de LXI gasette vernomen uijt Brussel eene depêche van Zijne Excellectie den gevolmagtigen minister aen de gedeputeerde der heeren Staeten in
1800_Brug_Wall_05,1800,['gasette'],Op den 3 augusti heeft men in de LXII gasette vernomen uijt Parijs veele besonderheden der voorgaende beroerten met wat al pligtigheden den heer Necker voornaemsten minister op
1800_Brug_Wall_05,1800,['gasette'],gemakt project daertoe tevooren expresselijk gelast ende met elck zijn corpora besloten nopende de gedaene vraegen volgens de gasette van den 30 julij hiervooren door Zijne Excellectie den gevolmagtigen minister gedaen tot de nuttige bestedingen van een
1800_Brug_Wall_05,1800,['gasette'],390 Op den 6 augusti heeft men in de LXIII gasette vernomen dat de gesontheijdsgesteltenisse van Zijne Majesteijt den keijser nog is gelijk sedert eenigen tijdt te weten nu
1800_Brug_Wall_05,1800,['gasette'],Op den 10 augusti heeft men in de LXIV gasette vernomen dat de gesontheijdsgesteltenisse van Zijne Majesteijt den keijser nog altijdt dezelve is
1800_Brug_Wall_05,1800,['gasetten'],Van maendt tot maendt kan den leser in de Gensche gasetten zien hoe menigen aberdaen en haring dat er opgebragt wordt
1800_Brug_Wall_05,1800,['gasette'],397 Op den 13 augusti heeft men in de LXV gasette vernomen dat de gesontheijd des keijsers opnieuws is gebetert en dat ZM
1800_Brug_Wall_05,1800,['gasette'],Op den 17 augusti heeft men in de LXVI gasette vernomen dat het met de gesontheijd van ZM
1800_Brug_Wall_05,1800,['gasette'],Op den 20 augusti heeft men in de LXVII gasette vernomen dat de beternisse des keijsers nog stant hout maer dat ZM
1800_Brug_Wall_05,1800,['gasette'],De volgende gasette van den 24 augusti vermelt bijnae dezelve omstandigheden van de siekte des keijsers veele besonderheden nopende den Turschen
1800_Brug_Wall_05,1800,['gasette'],beluijk van hetzelve verlaeten clooster verdeijlt in vier separate kopen zooals men breeder sien kan in de 66ste gasette van den 17 augusti 1789
1800_Brug_Wall_05,1800,['gasette'],Op den 27 augusti heeft men in de LXIX gasette vernomen dat Zijne Majesteijt den keijser zig andermael door de spene zoo onpasselijk bevint dat hij het bedde
1800_Brug_Wall_05,1800,['gasetten'],de voorgestelde verklaeringe door de landtsvergaederinge van de rechten van den mensch welckers wonderen inhout in de volgende gasetten vervolgt wordt
1800_Brug_Wall_05,1800,['gasette'],Toestant des keijsers fol 419 Op den 31 augusti heeft men in de LXX gasette vernomen dat ZM
1800_Brug_Wall_05,1800,['gasette'],Toestant des keijsers berichten uijt Weenen en Parijs Op den 7 september heeft men in de LXXII gasette vernomen dat ZM
1800_Brug_Wall_05,1800,['gasette'],Men verneemt gelijk in de voorige gasette veele besonderheden nopende den Turschen oorloog en ook uijt Parijs veele aenbelangende stukken door de landtsvergaederinge zoo wegens
1800_Brug_Wall_05,1800,['gasette'],Op den 14 september heeft men in de LXXIV gasette vernomen dat den geduerigen regen in Duijdsland de revieren zoodaenig heeft doen opswellen dat een deel der hovingen
1800_Brug_Wall_05,1800,['gasette'],en dat zijne faitelijckheden niet nauwkuerig zullen ondersogt worden Toestant des keijsers Heden heeft men in de LXXVII gasette vernomen dat ZM
1800_Brug_Wall_05,1800,['gasetten'],Men verneemt uijt Parijs gelijk in de twee voorige gasetten veele besonderheden besonder welke in de vergaederde landtsvergaedering plaetse gehadt hebben
1800_Brug_Wall_05,1800,"['gasette', 'courant']",binnen de stadt Brugge verdeelt in vier separate koopen en breeder volgens dat den leser in de 75ste gasette van den 17 september zien kan zijnde hetzelve gebouw voor eene somme van tusschen de 4 à 5000
1800_Brug_Wall_05,1800,['gasetten'],kortheijdswille t zijnen tijde niet separatelijk hebbe aengemelt zal ik hiernevens laeten volgen eene copie uijt den Gendsche gasetten zooals dezelve telkens zijn geannoceert geworden zoodat den leser den inhout van alle dezelve schietfeesten de gesetten overslaende
1800_Brug_Wall_05,1800,['gasetten'],gelijk welcke prijsen op de vogelen gestelt zijn en wat pligtigheden in dezelve zijn verrigt heeft maer dezelve gasetten zooals dezelve aengemelt staen over te slaen zal alles aldaer kortbondig uijtgedrukt vinden
1800_Brug_Wall_05,1800,['gasette'],Op den 1 october heeft men in de LXXIX gasette vernomen dat Zijne Majesteijt den keijser zig bij aenhoudentheijd welvaerende bevint men verneemt ook gelijk in de voorige
1800_Brug_Wall_05,1800,['gasette'],vernomen dat Zijne Majesteijt den keijser zig bij aenhoudentheijd welvaerende bevint men verneemt ook gelijk in de voorige gasette veele besonderheden wegens den Turschen oorloog en uijt Parijs verscheijde aenbelangende stukken nopende de landtsvergaederinge en hoe er
1800_Brug_Wall_05,1800,['gasette'],Toestant des keijsers fol 457 Op den 5 october heeft men in de LXXX gasette vernomen dat ZM
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de LXXXI gasette uijt Roomen dat Zijne Heijligheijd boven de ingestelde openbaere gebeden eene boetprocessie heeft ingestelt en zig aengeboden heeft
1800_Brug_Wall_05,1800,['gasette'],alles nogtans geschiedende tegens het streng keijserlijk en koninglijk edict van welcke hiervooren fol 457 volgens de 80ste gasette mentie gemakt is
1800_Brug_Wall_05,1800,['gasette'],Op den 12 october verneemt men in de LXXXII gasette uijt Weenen dat Zijne Majesteijt den keijser zig bij aenhoudentheijd redelijk welvaerende bevint versehende berichten nopende den Turschen
1800_Brug_Wall_05,1800,['gasette'],Bericht uijt Weenen Parijs en Brugge Heden verneemt men in de LXXXIII gasette een bericht uijt het leger voor Belgrado
1800_Brug_Wall_05,1800,['gasetten'],Turcken besonderlijk door den prins van Coburg behaelt en breeder zooals den leser in t vervolg der Gendsche Gasetten sien kan Gisteren is ook ter zelver gelegentheijd in de cathedraele en parochiale kercken deser stadt naer dhoogmisse
1800_Brug_Wall_05,1800,['gasette'],Op den 19 october heeft men in de LXXXIV gasette vernomen uijt Florentiën hoe te Borgo Ste Polcro eene aerdbevinge is gevoelt die twee minuten heeft geduert de
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de LXXXV gasette uijt Weenen verscheijde besonderheden nopende de Turschen oorloog gelijk ook hoe den generael Laudon den 8 deser het
1800_Brug_Wall_05,1800,['gasetten'],de Turcken en naementlijk over de veroveringe van het kasteel en de stadt Belgrado breeder volgens de Gendsche gasetten te zien
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de LXXXVI gasette uijt Stokholm in Sweden eene veroveringe van dezelve op de Russen gedaen
1800_Brug_Wall_05,1800,['gasette'],Berichten uijt Brussel wegens de emigratie op t Holants grontgebiedt Heden verneemt men in de LXXXVII gasette uijt Weenen nog verscheijde voldoende berichten van veroveringen op de Turken gedaen door de legers des keijsers verscheijde
1800_Brug_Wall_05,1800,['gasette'],Brugge bij order van den Heere ende Wet gelijk ook in alle andere steden afgekondigt dog in de gasette niet geannoceert geworden eene zeer strenge ordonantie van t Gouvernement-Generael tegens alle saemenrottingen versaemelingen der legers en alle
1800_Brug_Wall_05,1800,['gasette'],deser heeren opgelicht wierden die met gewelt als borgers aen te houden Heden verneemt men in de LXXXVIII Gasette van Gend dat ZM
1800_Brug_Wall_05,1800,['gasette'],10 Heden verneemt men in de LXXXIX gasette onder verscheijde andere berichten uijt Weenen een omstandig verhael van den segenprael door den prins van Hohenlohe bij
1800_Brug_Wall_05,1800,['gasette'],14 Heden verneemt men in de XC gasette nog verscheijde veroveringen uijt Weenen door de legers van ZM
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de XCI gasette uijt Weenen verscheijde besonderheden wegens de veroveringen door de k en k legers op de Turken behaelt
1800_Brug_Wall_05,1800,['gasette'],oktober lest door t gouvernement in Brabant en nu in Vlaender afgekondigtdog als naer gewoonte in de Gendtsche gasette niet geannonceert waerbij tot de vlammen veroordeelt wordt het Manifest des volks van Brabant hooftsaekelijk behelsende dat hetzelve
1800_Brug_Wall_05,1800,['gasette'],Desen avont kwaem als naer gewoonte geene gasette uijt Gend aen zoodat niemant weet wanneer er eene gasette zal konnen aenkomen want die maeren die men
1800_Brug_Wall_05,1800,['gasette'],Desen avont kwaem als naer gewoonte geene gasette uijt Gend aen zoodat niemant weet wanneer er eene gasette zal konnen aenkomen want die maeren die men nog uijt die stadt ontfangt zijn nog zoo grouwelijk als
1800_Brug_Wall_05,1800,['gasette'],Desen avond kwam de Gendtsche gasette aen die maendag om de menige troubels niet hadde konnen gedrukt worden
1800_Brug_Wall_05,1800,['gasette'],De voorige gasette hadde nog het opschrift ‘ Met privilegie van Zijne Majesteijt den keijser ende koning ’
1800_Brug_Wall_05,1800,['gasette'],Dus verneemt men in dees wonderbaere XCII gasette met het deszelfs buijtengewoon bijvoegsel verscheijde besonderheden uijt Weenen en uijt Gend het verhael van dinkomste der patriotten
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de XCIII gasette verscheijde berichten uijt Parijs en Weenen uijt Gend dat de moordaedige besetting die het kasteel verlaeten heeft veele
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de XCIV gasette verscheijde berichten uijt Weenen zoo wegens den Turschen oorloog als andersints en dat de princesse Marie-Anne zig in
1800_Brug_Wall_05,1800,['gasette'],pontificaele misse eene generaele processie met t Heijlig Bloet zal omgedregen worden Heden verneemt men in de XCV gasette uijt Londen fol
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt in de XCVI gasette uijt Weenen verscheijde berichten wegens den Turschen oorloog en dat de aerdshertoginne Marie-Anne de H Sacramenten heeft gevraegt
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de XCVII gasette uijt Weenen merkweerdige veroveringen op de Turken gedaen de ardshertoginne Marie-Anne den 20 november overleden
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de XCVIII gasette uijt Polen dat de stadt Bender zig bij capitulatie aen de Russen heeft overgegeven
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de XCIX gasette uijt Weenen pligtig jaergetijde wegens den verjaerdag van t overlijden van Maria Theresia ten bijwesen van ZM
1800_Brug_Wall_05,1800,['gasette'],de versaemeling N 1 onder de stukken N 3 kan gesien worden Heden verneemt men in de C gasette dhertoginne Caroline dAlbanij tot Bolognen in Italiën overleden
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de CI gasette uijt Roomen het testament van de hertoginne dAlbanij uijt Weenen verscheijde berichten wegens den Turschen oorloog den zoogenaemden
1800_Brug_Wall_05,1800,['gasette'],kan den leser zien in dewaerschouwinge aen alle waere vaderlanders die wijtloopig ten desen opsicht in de CI Gasette van Gend vermelt is
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de CII gasette uijt Weenen welcken indruk op de gemoederen de revolutie der Nederlanden aldaer is veroorsaekende berichten wegens den Turschen
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de CIII gasette uijt Weenen verscheijde berichten wegens den Turschen oorloog grooten brand in de stadt Venetiën den keijser is nog
1800_Brug_Wall_05,1800,['gasette'],Heden verneemt men in de CIV gasette uijt Weenen dat den keijser wederom veel bloet heeft gespouwen en dat het verlies van de schoone Nederlandtsche
1800_Brug_Wall_05,1800,['gasette'],desen opsicht door den gewesen souverijen zijn uijtgegeven en onderhouden geworden Heden verneemt men in de CV laeste Gasette van fol
1800_Brug_Wall_05,1800,"['gasetten', 'nieuwsblaederen']",degene die men geduerende de gepasseerde drij daegen gehadt heeft gelijk ook door het heele landt zooals de gasetten en nieuwsblaederen alom gemelt hebben
1800_Brug_Wall_05,1800,"['gasetten', 'nieuwsblaederen']",men geduerende de gepasseerde drij daegen gehadt heeft gelijk ook door het heele landt zooals de gasetten en nieuwsblaederen alom gemelt hebben
1800_Brug_Wall_05,1800,['nieuwsblaederen'],t Is dese zelve die over negen jaeren in de Duijtsche Nieuwsblaederen vermelt is geweest als se aen Zijne Keijserlijcke en Koninglijcke Majesteijt tot Weenen is voorgestelt waerover zij ten
1800_Brug_Wall_06,1800,['gasette'],Verders zal men in de Gendsche gasette17 konnen sien die heden niet is uijtgegeven om de vruegdebedrijven die tot Gend hebben plaetse gehadt op hoedaenig
1800_Brug_Wall_06,1800,['gasette'],overgroot want wegens de troubele tijden menigvuldige zig zonder werk zijn bevindende Heden verneemt men in de I Gasette van Gend van t jaer 1790 uijt Weenen dat ZM
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de II gasette uijt Constantinopelen dat den grooten heer29 zig in t toekomende voorjaer aen t hooft van zijn leger zal
1800_Brug_Wall_06,1800,['gasette'],onse thien Neerlandsche provenciën39 haest van alle de tijrannen ontbloot te zien Heden verneemt men in de III gasette uijt Weenen dat de gedeputeerde door den fol
1800_Brug_Wall_06,1800,['gasette'],deene dan in dandere kerk diergelijcke missen dog zonder pligtigheijd gedaen wordende Heden verneemt men in de IV gasette uijt Roomen raedtsvergaederinge wegens de omwentelinge in de Nederlanden genomen
1800_Brug_Wall_06,1800,['gasette'],wetten en usantiën die tevooren zoo geestelijcke als weireltlijcke in gebruijk waeren Heden verneemt men in de V gasette uijt Weenen en Parijs verscheijde berichten wegens den Turschen oorloog
1800_Brug_Wall_06,1800,['gasette'],tot 3 stuijvers van ider zooals door t commité-militaire is gegeven geworden 15 Heden verneemt men in VI gasette uijt Weenen fol
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de VII gasette dat de gesontheijdsgesteltenis van Zijne Majesteijt den keijser wederom zeer verergert is
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de VIII gasette uijt Weenen dat den keijser zig in eene zeer slegte gesteltenisse bevint berichten wegens den oorloog nopende Pruijssen
1800_Brug_Wall_06,1800,['gasette'],de wercken aen de batterijen eerstdaegs staen opgeseijt ende gestaekt te worden84 Heden verneemt men in de IX gasette uijt Milaenen de subsidie van Oostenrijks Lombardiën geweijgert
1800_Brug_Wall_06,1800,['gasette'],niet hebben ontsnapt en door menige mishandelingen een alderongelukkigste nootlot ondergaen hebben Heden verneemt men in de X gasette uijt Weenen verscheijde omstandigheden nopende de siekte van ZM
1800_Brug_Wall_06,1800,['gasette'],dus is men onseker of dese vergaederinge zal tot duijtwerckinge gebragt worden Heden verneemt men in de XI gasette dat ZM
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XII gasette uijt Weenen bericht nopende den Turkschen oorloog opstant der boeren in Galliciën tegens het keijserlijk gouvernement de comitaten
1800_Brug_Wall_06,1800,['gasette'],zonder twijffel geduerende dees daegen wegens de tijdtsomstandigheden zoude hebben sien plegen Heden verneemt men in de XIII gasette uijt Weenen verscheijde berichten nopende den oorloog ZM
1800_Brug_Wall_06,1800,['gasette'],en Vuerne aengekomen die ook saemen met de bovengemelde zullen versonden worden Heden verneemt men in de XIV gasette uijt Weenen in het Carpatisch gebergte is eene groote fol
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XV gasette uijt Weenen dat de slegte gesteltnisse des keijsers nog blijft voortdueren en dat er de laeste redoute zeer
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XVI gasette uijt Weenen verklaering van den geneesheer aen den keijser dat zijne siekte ongeneesbaer is waerom aen ZM
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XVII gasette Annonce van den gasettier nopende het opstellen van de menigte nieuwsartikels
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XVIII gasette uijt Weenen t droevig sterfgeval van de Ardtshertoginne Elisabeth aen de stervenden keijser bekent gemakt diepen sugt die
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XIX gasette uijt Weenen mildaedigheijd des keijsers voor zijne doodt aen de gravinne De Chanclos gedaen hoe ZM
1800_Brug_Wall_06,1800,['gasette'],vereffent te zijn en dat er de ruste volkomentlijk herstelt is 34 Heden verneemt men in de XX gasette uijt Bohemen dat er verscheijde regimenten in aentogt zijn
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXI gasette uijt Weenen den ardtshertog van Franciscus den nieuwen koning tegemoed gereden die versogt heeft bij zijne aenkomst alle
1800_Brug_Wall_06,1800,['gasette'],Uijt een voorloopig bericht tot die gasette gisteravond toegekomen verneemt men uijt Gend een officieel bericht uijt het vaderlandts leger lof van de dragonders van
1800_Brug_Wall_06,1800,['nieuwsblaederen'],zijnen naem zoude willen secreet gehouden hebben maer die zulks zullen begeeren zal hunnen naem in de openbaere nieuwsblaederen geannonceert worden
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXII gasette uijt Weenen Zijne Majesteijt reijst maer bij kleene dagreijsen en is uijt hoofde van onpasselijkheijd der koninginne162 vertraegt
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXIII gasette uijt Roomen dat er tot Avignon en op het grondgebied van die stad eene algemeene ontwentelinge is ontstaen
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXIV gasette uijt Weenen een offensif en defensif verbintenistractaet tusschen de Porte179 en Pruijssen gesloten uijttrek van het testament van
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXV gasette uijt Roomen nopende den netelachtigen staet van de saeken tot Avignon
1800_Brug_Wall_06,1800,['gasette'],42 Heden verneemt men in de XXVI gasette uijt Weenen nopende den Turkschen oorloog gehoor door Zijne Majesteijt verleent opgegeven testament des overleden keijsers valsch verklaert
1800_Brug_Wall_06,1800,['gasette'],de versaemeling N 2 onder de stukken N 20 kan gesien worden Heden verneemt men in de XXVII gasette uijt Weenen besigheden des keijsers groote beroerten in Hongariën ontstaen
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXVIII gasette ‘ Bericht van den uijtgever van t zelve nieuwblad nopende de menige advertentiën
1800_Brug_Wall_06,1800,['gasette'],240 in een bericht in de Gendsche Gasette geannonceert is en alom geaffixeert geworden zijnde dus heden uijt het radt der fortune de nombers 57 85
1800_Brug_Wall_06,1800,['gasette'],de heeren Staeten van Vlaenderen met de antwoorde die erop gevolgt is Heden verneemt men in de XXIX gasette uijt Stokholm de Russissche vestinge Rogerwijk bemagtigt
1800_Brug_Wall_06,1800,['gasette'],Een voorloopig bericht tot die gasette reets gisterenavond aengekomen behelst uijt Gend bericht van de oneenigheden in t vaderlandts leger ontstaen vrijwillige giften gedaen
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXX gasette uijt Roomen nopende het houden van een consistorie nopende de landtsvergaedering van Vrankrijk tot Civitavecchia eenen aenslag der
1800_Brug_Wall_06,1800,['gasette'],met geen vasten grondt waerom zulks geschiet is bevestigt of vertelt wordende Heden verneemt men in de XXXI gasette uijt Weenen ZM
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXXII gasette uijt Roomen een geheijm consistorie gehouden in welke 14 bischdommen voorgestelt en nopende het schrijven van een herderlijcke
1800_Brug_Wall_06,1800,['gasette'],1790 Op den 26 april zijn in t licht verschenen verscheijde stukken te weten ‘ Extrait uijt de Gasette Maritime van Fransch-Vlaenderen ’ verhael gedaen door drij volontaire die den generael Van der Meersch in t kasteel
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXXIII gasette uijt Weenen berichten wegens den oorloog en Oostenrijksche troupen departement der geestelijcke saeken afgeschaft en de cloosters mogen
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXXIV gasette bericht van den opstelder wegens de sending van de menige nieuwsartikelen
1800_Brug_Wall_06,1800,['gasette'],N 3 onder de stukken N 38 en 39 konnen gesien worden Heden verneemt men in de XXXV gasette ZM
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXXVI gasette uijt Weenen den veldmarechal Laudon bevint zig krank groote aerdbevinge in Wallachiën gevoelt die groote schaede veroorsakt heeft
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXXVII gasette uijt Stokholm streng vonnis te Fredrickshof over verscheijde opperhoofden en officieren uijtgesproken de Russis53 sche vloten van Savolax
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XXXVIII gasette uijt Roomen men is bevreest voor het verlies van de provencie van Avignon den heer Celestini op bevel
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XL gasette uijt Weenen aengaende den oorloog met Pruijssen is nog geene sekerheijd
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XLI gasette uijt Maltha eenen der sonen van den keijser van Marocco makt zig meester van den troon naer zijnen
1800_Brug_Wall_06,1800,['gasette'],27 meij 1790 Op den 27 meij verneemt men in de XLII gasette uijt Stokholm Te Deum over de bekomen segepraelen gesongen
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XLIII gasette uijt Weenen de koninginne en de gansche koninglijcke familie aengekomen de vredebrueke met Pruijssen schijnt hoe langer hoe
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XLIV gasette uijt Stokholm de Russissche vlote op de reede van Reval met groot verlies aengetast
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XLV gasette uijt Weenen ongegronde berichten wegens den oorloog met Pruijssen aenval der Turken die verscheijde dorpen hebben in asschen
1800_Brug_Wall_06,1800,['gasette'],321 Op den 9 junij was het volgens de annonce in de Gendsche Gasette van den 24 meij binnen dese stadt Brugge eene besondere peerdemart voor t gebruijk van t vaderlandts leger
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XLVI gasette uijt Weenen en Berlijn berichten wegens den oorloog aenstaende houwelijk van den ardtshertog Ferdinand265
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de XLVII gasette uijt Weenen aenstaende houwelijcken van twee ardtshertogen met de princessen van Napels270 den oorloog tusschen Oostenrijk en Pruijssen
1800_Brug_Wall_06,1800,['gasette'],tot eenen schrik en aen de heele weijrelt tot verwondering te dienen Heden verneemt men in de XLVIII gasette uijt Livorno hevigen obstant aldaer ontstaen
1800_Brug_Wall_06,1800,['gasette'],eenige papierkens met suijker of anders vermengt met vergif zeer ellendig gestorven Heden verneemt men in de XLIX gasette uijt Livomo groote wanorders aldaer veroorsakt
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de L gasette uijt Weenen en Berlijn nopende de onsekerheijd die er nog heerscht ofte den oorloog tusschen die twee hoven
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de LI gasette uijt Weenen den oorloog met Pruijssen schijnt zeer aenstaende te zijn hetzelve ook uijt Berlijn en Londen
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de LII gasette uijt Livorno beroerten in Florentiën en verscheijde kleene steden van Toscanen ontstaen
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de LIII gasette uijt Weenen omstandigheden van het verlies door Oostenrijk voor Giurschiow geleden nopende de groote droogte en hitte
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de LIV gasette uijt Weenen naeder bericht van den voorval en nederlaege voor Giurschiouw Pruijsissche troupen langs den kant van Gelderen
1800_Brug_Wall_06,1800,['gasette'],welke versaemelinge N 2 onder de stukken N 27 kan gesien worden Heden verneemt men in de LV gasette uijt Kadix lijste van duijtrustinge der Spaensche oorloogschepen
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de LVI gasette uijt Venetiën een corps Russen met groot verlies door de Turken geslegen
1800_Brug_Wall_06,1800,['gasette'],doodt niet vermengelt is vroeg of laet konnen herstelt of verbetert worden Heden verneemt men in de LVII gasette uijt Weenen bericht van eene veroveringe op de Turken behaelt
1800_Brug_Wall_06,1800,['gasette'],380 werksaemen iver van alle voor t vaderland van ider bewondert wordende Heden verneemt men in de LVIII gasette uijt Weenen bericht van eene veroveringe op de Turken behaelt
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de LIX gasette uijt Weenen den veldmarechal Laudon is gevaerlijk krank de krooninge van den koning van Hongariën uijtgestelt
1800_Brug_Wall_06,1800,['gasette'],door dwang of belofte dus van de dieven daertoe is aensogt geworden Heden verneemt men in de LX gasette uijt Naepels fol
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de LXI gasette uijt Weenen den lijkdienst wegens het overlijden van den veldmarechal Laudon verricht de Hongaren versoeken de koningskrooning dit
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de LXII gasette uijt Weenen den lijkdienst voor den veldmarechal Laudon pligtig verricht groot verlies door eene wondere uijtspraek door den
1800_Brug_Wall_06,1800,"['gasette', 'tijding']",Heden verneemt men in de LXIV gasette uijt Weenen eenen courier brengt de tijding aen dat de prelimentairen tot Raichenbach geteekent zijn de Turken met
1800_Brug_Wall_06,1800,"['gasette', 'tijding']",Heden verneemt men in de LXIV gasette uijt Weenen eenen courier brengt de tijding aen dat de prelimentairen tot Raichenbach geteekent zijn de Turken met verlies terug geslaegen onpasselijkheijd van den artshertog
1800_Brug_Wall_06,1800,['gasette'],94 Heden verneemt men in de LXV gasette uijt Weenen ingevolgende de prilimentairen tot Reichenbach geteekent is er bevel gesonden om alle de vijantlijkheden tegens de
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de LXVI gasette uijt Weenen op den inhout der prelimentairen van Raichenbach wordt een diep stilswijgen in agt genomen
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de LXVII gasette uijt Weenen wegens den inhout der prelimentairen van Raichenbach wordt het diepste geheijm onderhouden den buijt welcke bij
1800_Brug_Wall_06,1800,['gasette'],26 augusti 1790 Op den 26 augusti verneemt men in de LXVIII gasette uijt Warschou in Polen het ontwerp der nieuwe fol
1800_Brug_Wall_06,1800,['gasette'],Heden verneemt men in de LXIX gasette uijt Weenen in Toscanen is het nog zoo onrustig dat men troupen derwaerts heeft moeten senden
